FriendlyId,District2010Cycle,District2020Cycle,Party,Votes2016,Votes2020,state
40041000022,2,2,Rep,915,1039,OKLAHOMA
40075000010,3,3,Rep,375,384,OKLAHOMA
40135000204,2,2,Rep,179,206,OKLAHOMA
40135000101,2,2,Rep,798,831,OKLAHOMA
40061000019,2,2,Rep,378,448,OKLAHOMA
40061000007,2,2,Rep,225,249,OKLAHOMA
40061000011,2,2,Rep,138,165,OKLAHOMA
40089000038,2,2,Rep,495,510,OKLAHOMA
40089000034,2,2,Rep,328,341,OKLAHOMA
40089000036,2,2,Rep,433,469,OKLAHOMA
40073000204,3,3,Rep,263,284,OKLAHOMA
40073000106,3,3,Rep,85,100,OKLAHOMA
40073000103,3,3,Rep,316,327,OKLAHOMA
40109000020,5,5,Rep,1288,1466,OKLAHOMA
40109000212,5,3,Rep,242,241,OKLAHOMA
40109000065,5,5,Rep,841,1061,OKLAHOMA
40109000072,5,5,Rep,714,860,OKLAHOMA
40109000144,5,5,Rep,726,636,OKLAHOMA
40003000330,3,3,Rep,188,187,OKLAHOMA
40003000310,3,3,Rep,273,284,OKLAHOMA
40019000015,4,4,Rep,681,787,OKLAHOMA
40019000017,4,4,Rep,562,621,OKLAHOMA
40019000031,4,4,Rep,1247,1302,OKLAHOMA
40123000016,4,4,Rep,954,995,OKLAHOMA
40123000055,4,4,Rep,201,225,OKLAHOMA
40123000054,4,4,Rep,148,153,OKLAHOMA
40127000009,2,2,Rep,208,234,OKLAHOMA
40127000002,2,2,Rep,616,683,OKLAHOMA
40109000076,5,5,Rep,792,998,OKLAHOMA
40109000132,5,5,Rep,649,701,OKLAHOMA
40109000176,5,5,Rep,592,622,OKLAHOMA
40109000121,5,5,Rep,307,288,OKLAHOMA
40109000001,5,5,Rep,423,394,OKLAHOMA
40109000059,5,5,Rep,1245,1305,OKLAHOMA
40109000167,5,3,Rep,278,298,OKLAHOMA
40109000092,4,4,Rep,807,876,OKLAHOMA
40135000306,2,2,Rep,545,640,OKLAHOMA
40135000207,2,2,Rep,309,390,OKLAHOMA
40135000201,2,2,Rep,208,250,OKLAHOMA
40135000203,2,2,Rep,163,207,OKLAHOMA
40135000206,2,2,Rep,274,291,OKLAHOMA
40109000111,5,5,Rep,1093,1067,OKLAHOMA
40109000201,5,5,Rep,259,284,OKLAHOMA
40109000197,5,5,Rep,323,308,OKLAHOMA
40109000019,5,5,Rep,817,906,OKLAHOMA
40109000018,5,5,Rep,321,437,OKLAHOMA
40109000181,5,5,Rep,254,269,OKLAHOMA
40081000008,3,5,Rep,817,859,OKLAHOMA
40089000018,2,2,Rep,546,626,OKLAHOMA
40089000023,2,2,Rep,230,276,OKLAHOMA
40089000009,2,2,Rep,366,404,OKLAHOMA
40109000191,5,3,Rep,248,218,OKLAHOMA
40109000206,5,3,Rep,101,140,OKLAHOMA
40109000203,5,,Rep,242,270,OKLAHOMA
40109000202,5,3,Rep,234,214,OKLAHOMA
40109000207,5,3,Rep,377,361,OKLAHOMA
40109000218,5,3,Rep,613,580,OKLAHOMA
40109000161,5,5,Rep,395,381,OKLAHOMA
40109000014,5,5,Rep,524,437,OKLAHOMA
40109000155,5,5,Rep,368,316,OKLAHOMA
40127000001,2,2,Rep,268,267,OKLAHOMA
40127000011,2,2,Rep,485,548,OKLAHOMA
40127000015,2,2,Rep,574,611,OKLAHOMA
40123000062,4,4,Rep,529,514,OKLAHOMA
40123000031,4,4,Rep,712,710,OKLAHOMA
40057000201,3,3,Rep,156,179,OKLAHOMA
40057000101,3,3,Rep,34,45,OKLAHOMA
40065000010,3,3,Rep,279,283,OKLAHOMA
40065000002,3,3,Rep,374,414,OKLAHOMA
40065000021,3,3,Rep,90,78,OKLAHOMA
40065000014,3,3,Rep,664,663,OKLAHOMA
40041000001,2,2,Rep,805,900,OKLAHOMA
40041000015,2,2,Rep,568,660,OKLAHOMA
40041000016,2,2,Rep,383,395,OKLAHOMA
40081000013,3,5,Rep,206,266,OKLAHOMA
40081000005,3,5,Rep,517,621,OKLAHOMA
40081000011,3,5,Rep,567,662,OKLAHOMA
40081000016,3,5,Rep,597,708,OKLAHOMA
40017000208,3,5,Rep,929,961,OKLAHOMA
40017000209,3,5,Rep,28,28,OKLAHOMA
40017000502,3,3,Rep,187,196,OKLAHOMA
40017000404,3,3,Rep,192,207,OKLAHOMA
40017000503,3,,Rep,308,386,OKLAHOMA
40017000400,3,3,Rep,633,789,OKLAHOMA
40047000107,3,3,Rep,75,76,OKLAHOMA
40047000104,3,3,Rep,481,482,OKLAHOMA
40047000210,3,3,Rep,349,366,OKLAHOMA
40003000110,3,3,Rep,175,170,OKLAHOMA
40047000206,3,3,Rep,541,568,OKLAHOMA
40047000311,3,3,Rep,798,899,OKLAHOMA
40047000309,3,3,Rep,477,485,OKLAHOMA
40051000040,4,4,Rep,1553,1636,OKLAHOMA
40109000160,5,5,Rep,951,1004,OKLAHOMA
40109000159,5,5,Rep,865,906,OKLAHOMA
40109000128,5,5,Rep,722,716,OKLAHOMA
40109000130,5,5,Rep,941,971,OKLAHOMA
40089000020,2,2,Rep,380,414,OKLAHOMA
40089000006,2,2,Rep,406,393,OKLAHOMA
40145000201,1,1,Rep,1036,1161,OKLAHOMA
40001010001,2,2,Rep,250,278,OKLAHOMA
40149000019,3,3,Rep,386,393,OKLAHOMA
40149000016,3,3,Rep,481,468,OKLAHOMA
40149000012,3,3,Rep,223,248,OKLAHOMA
40129000201,3,3,Rep,344,374,OKLAHOMA
40149000017,3,3,Rep,190,209,OKLAHOMA
40149000004,3,3,Rep,726,728,OKLAHOMA
40051000029,4,4,Rep,979,1091,OKLAHOMA
40021000011,2,2,Rep,254,294,OKLAHOMA
40147000031,1,2,Rep,1146,1165,OKLAHOMA
40147000027,1,2,Rep,335,365,OKLAHOMA
40147000076,1,2,Rep,397,423,OKLAHOMA
40147000078,1,2,Rep,521,605,OKLAHOMA
40147000015,1,2,Rep,849,932,OKLAHOMA
40087000026,4,4,Rep,200,207,OKLAHOMA
40087000020,4,4,Rep,495,583,OKLAHOMA
40035000410,2,2,Rep,305,386,OKLAHOMA
40101000021,2,2,Rep,259,294,OKLAHOMA
40035000621,2,2,Rep,545,522,OKLAHOMA
40035000910,2,2,Rep,301,323,OKLAHOMA
40035000611,2,2,Rep,333,355,OKLAHOMA
40035000710,2,2,Rep,312,354,OKLAHOMA
40101000017,2,2,Rep,94,90,OKLAHOMA
40101000058,2,2,Rep,361,401,OKLAHOMA
40101000023,2,2,Rep,190,200,OKLAHOMA
40101000052,2,2,Rep,195,232,OKLAHOMA
40101000055,2,2,Rep,1348,1554,OKLAHOMA
40101000013,2,2,Rep,525,581,OKLAHOMA
40021000003,2,2,Rep,802,810,OKLAHOMA
40101000009,2,2,Rep,1118,1112,OKLAHOMA
40101000064,2,2,Rep,584,703,OKLAHOMA
40101000053,2,2,Rep,432,418,OKLAHOMA
40029000004,2,2,Rep,322,373,OKLAHOMA
40029000009,2,2,Rep,90,80,OKLAHOMA
40023000321,2,2,Rep,308,339,OKLAHOMA
40023000316,2,2,Rep,405,424,OKLAHOMA
40023000214,2,2,Rep,178,168,OKLAHOMA
40023000101,2,2,Rep,501,597,OKLAHOMA
40087000004,4,4,Rep,254,292,OKLAHOMA
40087000002,4,4,Rep,183,208,OKLAHOMA
40077000001,2,2,Rep,318,360,OKLAHOMA
40077000004,2,2,Rep,161,207,OKLAHOMA
40087000003,4,4,Rep,163,207,OKLAHOMA
40087000024,4,4,Rep,527,556,OKLAHOMA
40101000037,2,2,Rep,478,537,OKLAHOMA
40073000201,3,3,Rep,963,969,OKLAHOMA
40073000303,3,3,Rep,116,128,OKLAHOMA
40135000205,2,2,Rep,668,743,OKLAHOMA
40135000302,2,2,Rep,268,285,OKLAHOMA
40135000310,2,2,Rep,316,335,OKLAHOMA
40137000012,4,4,Rep,576,588,OKLAHOMA
40137000052,4,4,Rep,143,173,OKLAHOMA
40097000121,2,2,Rep,626,675,OKLAHOMA
40097000031,2,2,Rep,610,714,OKLAHOMA
40001010004,2,2,Rep,198,195,OKLAHOMA
40051000006,4,4,Rep,461,507,OKLAHOMA
40041000014,2,2,Rep,490,579,OKLAHOMA
40137000041,4,4,Rep,647,739,OKLAHOMA
40137000061,4,4,Rep,595,665,OKLAHOMA
40147000077,1,2,Rep,627,735,OKLAHOMA
40041000008,2,2,Rep,307,371,OKLAHOMA
40021000021,2,2,Rep,240,336,OKLAHOMA
40021000022,2,2,Rep,163,225,OKLAHOMA
40075000005,3,3,Rep,41,35,OKLAHOMA
40137000050,4,4,Rep,980,1057,OKLAHOMA
40137000015,4,4,Rep,176,207,OKLAHOMA
40137000004,4,4,Rep,685,678,OKLAHOMA
40137000062,4,4,Rep,450,546,OKLAHOMA
40137000057,4,4,Rep,578,600,OKLAHOMA
40137000008,4,4,Rep,488,482,OKLAHOMA
40137000013,4,4,Rep,188,189,OKLAHOMA
40135000303,2,2,Rep,600,609,OKLAHOMA
40135000102,2,2,Rep,402,476,OKLAHOMA
40135000210,2,2,Rep,374,383,OKLAHOMA
40135000105,2,2,Rep,633,702,OKLAHOMA
40135000209,2,2,Rep,398,394,OKLAHOMA
40135000307,2,2,Rep,298,363,OKLAHOMA
40127000004,2,2,Rep,390,407,OKLAHOMA
40127000008,2,2,Rep,127,158,OKLAHOMA
40129000202,3,3,Rep,90,95,OKLAHOMA
40149000007,3,3,Rep,336,339,OKLAHOMA
40105000301,2,2,Rep,471,554,OKLAHOMA
40105000101,2,2,Rep,430,454,OKLAHOMA
40021000009,2,2,Rep,518,573,OKLAHOMA
40021000013,2,2,Rep,364,408,OKLAHOMA
40017000202,3,,Rep,399,494,OKLAHOMA
40017000201,3,,Rep,891,984,OKLAHOMA
40103000105,3,3,Rep,113,103,OKLAHOMA
40103000101,3,3,Rep,569,588,OKLAHOMA
40103000102,3,3,Rep,148,149,OKLAHOMA
40009000320,3,3,Rep,420,453,OKLAHOMA
40105000102,2,2,Rep,499,532,OKLAHOMA
40105000103,2,2,Rep,201,234,OKLAHOMA
40105000201,2,2,Rep,261,309,OKLAHOMA
40021000008,2,2,Rep,205,251,OKLAHOMA
40147000071,1,2,Rep,735,812,OKLAHOMA
40147000073,1,2,Rep,410,488,OKLAHOMA
40147000711,1,2,Rep,132,150,OKLAHOMA
40147000054,1,2,Rep,1112,1174,OKLAHOMA
40147000033,1,2,Rep,365,413,OKLAHOMA
40147000051,1,2,Rep,912,964,OKLAHOMA
40021000004,2,2,Rep,691,774,OKLAHOMA
40147000062,1,2,Rep,978,1061,OKLAHOMA
40119000102,3,3,Rep,663,729,OKLAHOMA
40119000301,3,3,Rep,1479,1678,OKLAHOMA
40119000013,3,3,Rep,763,778,OKLAHOMA
40017000303,3,3,Rep,1763,1403,OKLAHOMA
40017000217,3,5,Rep,1362,1467,OKLAHOMA
40065000023,3,3,Rep,298,335,OKLAHOMA
40109000205,5,5,Rep,285,326,OKLAHOMA
40109000032,5,4,Rep,586,584,OKLAHOMA
40109000190,5,3,Rep,131,148,OKLAHOMA
40109000037,5,5,Rep,809,753,OKLAHOMA
40133000034,5,5,Rep,636,627,OKLAHOMA
40133000014,5,5,Rep,653,741,OKLAHOMA
40093000022,3,3,Rep,691,723,OKLAHOMA
40093000002,3,3,Rep,732,748,OKLAHOMA
40093000010,3,3,Rep,220,218,OKLAHOMA
40133000023,5,5,Rep,624,655,OKLAHOMA
40041000011,2,2,Rep,659,756,OKLAHOMA
40143000075,1,1,Rep,273,252,OKLAHOMA
40143000146,1,1,Rep,748,710,OKLAHOMA
40025000005,3,3,Rep,154,153,OKLAHOMA
40025000006,3,3,Rep,263,268,OKLAHOMA
40025000007,3,3,Rep,57,54,OKLAHOMA
40093000020,3,3,Rep,773,856,OKLAHOMA
40093000004,3,3,Rep,178,160,OKLAHOMA
40143000011,1,1,Rep,220,219,OKLAHOMA
40143000072,1,1,Rep,374,370,OKLAHOMA
40143000046,1,1,Rep,412,455,OKLAHOMA
40143000030,1,1,Rep,241,347,OKLAHOMA
40143000002,1,1,Rep,107,113,OKLAHOMA
40041000007,2,2,Rep,1241,1473,OKLAHOMA
40041000003,2,2,Rep,655,810,OKLAHOMA
40123000013,4,4,Rep,679,612,OKLAHOMA
40123000065,4,4,Rep,421,457,OKLAHOMA
40123000066,4,4,Rep,459,503,OKLAHOMA
40147000022,1,2,Rep,1678,1731,OKLAHOMA
40147000028,1,2,Rep,1701,1794,OKLAHOMA
40021000002,2,2,Rep,955,1019,OKLAHOMA
40137000051,4,4,Rep,364,376,OKLAHOMA
40137000033,4,4,Rep,1029,1172,OKLAHOMA
40137000014,4,4,Rep,1004,1133,OKLAHOMA
40137000019,4,4,Rep,1011,1133,OKLAHOMA
40137000054,4,4,Rep,220,253,OKLAHOMA
40137000063,4,4,Rep,271,378,OKLAHOMA
40137000056,4,4,Rep,314,354,OKLAHOMA
40031000051,4,4,Rep,707,758,OKLAHOMA
40031000038,4,4,Rep,1619,1811,OKLAHOMA
40031000046,4,4,Rep,240,267,OKLAHOMA
40011000010,3,3,Rep,245,258,OKLAHOMA
40011000012,3,3,Rep,733,781,OKLAHOMA
40123000067,4,4,Rep,339,381,OKLAHOMA
40123000058,4,4,Rep,653,696,OKLAHOMA
40123000025,4,4,Rep,911,1004,OKLAHOMA
40057000102,3,3,Rep,259,264,OKLAHOMA
40039000026,3,3,Rep,454,546,OKLAHOMA
40039000013,3,3,Rep,238,260,OKLAHOMA
40143000109,1,1,Rep,219,226,OKLAHOMA
40143000051,1,1,Rep,316,280,OKLAHOMA
40143000006,1,1,Rep,45,58,OKLAHOMA
40143000145,1,1,Rep,954,1058,OKLAHOMA
40143000409,1,1,Rep,1045,1101,OKLAHOMA
40143000009,1,1,Rep,32,32,OKLAHOMA
40115000028,2,2,Rep,861,1006,OKLAHOMA
40127000012,2,2,Rep,86,105,OKLAHOMA
40127000007,2,2,Rep,195,213,OKLAHOMA
40123000056,4,4,Rep,231,229,OKLAHOMA
40123000060,4,4,Rep,643,679,OKLAHOMA
40003000140,3,3,Rep,346,334,OKLAHOMA
40047000101,3,3,Rep,255,253,OKLAHOMA
40047000211,3,3,Rep,516,590,OKLAHOMA
40047000212,3,3,Rep,345,347,OKLAHOMA
40003000220,3,3,Rep,358,429,OKLAHOMA
40051000011,4,4,Rep,331,367,OKLAHOMA
40051000031,4,4,Rep,397,467,OKLAHOMA
40051000002,4,4,Rep,683,708,OKLAHOMA
40051000039,4,4,Rep,1019,1099,OKLAHOMA
40143000704,1,1,Rep,1401,1979,OKLAHOMA
40143000750,1,1,Rep,1044,1041,OKLAHOMA
40143000129,1,1,Rep,542,489,OKLAHOMA
40143000052,1,1,Rep,560,567,OKLAHOMA
40143000120,1,1,Rep,442,439,OKLAHOMA
40143000134,1,1,Rep,647,620,OKLAHOMA
40097000021,2,2,Rep,311,384,OKLAHOMA
40001010007,2,2,Rep,362,434,OKLAHOMA
40143000708,1,1,Rep,825,983,OKLAHOMA
40143000014,1,1,Rep,73,109,OKLAHOMA
40143000702,1,1,Rep,666,720,OKLAHOMA
40143000049,1,1,Rep,128,145,OKLAHOMA
40143000015,1,1,Rep,76,109,OKLAHOMA
40143000464,1,1,Rep,1433,1418,OKLAHOMA
40143000159,1,1,Rep,757,739,OKLAHOMA
40123000052,4,4,Rep,342,376,OKLAHOMA
40143000034,1,1,Rep,149,154,OKLAHOMA
40143000054,1,1,Rep,614,541,OKLAHOMA
40143000759,1,1,Rep,948,1014,OKLAHOMA
40143000115,1,1,Rep,412,387,OKLAHOMA
40143000062,1,1,Rep,676,645,OKLAHOMA
40015001011,3,3,Rep,258,277,OKLAHOMA
40031000017,4,4,Rep,580,589,OKLAHOMA
40031000020,4,4,Rep,383,414,OKLAHOMA
40031000050,4,4,Rep,1034,1112,OKLAHOMA
40031000021,4,4,Rep,263,294,OKLAHOMA
40031000041,4,4,Rep,422,462,OKLAHOMA
40039000007,3,3,Rep,336,373,OKLAHOMA
40039000018,3,3,Rep,948,917,OKLAHOMA
40141000006,4,4,Rep,127,129,OKLAHOMA
40009000235,3,3,Rep,1512,1634,OKLAHOMA
40103000307,3,3,Rep,499,534,OKLAHOMA
40017000100,3,3,Rep,565,669,OKLAHOMA
40017000226,3,,Rep,299,359,OKLAHOMA
40017000114,3,3,Rep,530,571,OKLAHOMA
40143000004,1,1,Rep,69,79,OKLAHOMA
40143000144,1,1,Rep,824,947,OKLAHOMA
40143000003,1,1,Rep,205,249,OKLAHOMA
40127000014,2,2,Rep,96,111,OKLAHOMA
40141000007,4,4,Rep,315,304,OKLAHOMA
40141000012,4,4,Rep,113,123,OKLAHOMA
40143000856,1,1,Rep,1266,1463,OKLAHOMA
40143000090,1,1,Rep,172,190,OKLAHOMA
40143000136,1,1,Rep,649,625,OKLAHOMA
40143000031,1,1,Rep,115,116,OKLAHOMA
40143000027,1,1,Rep,245,241,OKLAHOMA
40143000036,1,1,Rep,469,466,OKLAHOMA
40143000452,1,1,Rep,1278,1283,OKLAHOMA
40143000098,1,1,Rep,340,305,OKLAHOMA
40129000302,3,3,Rep,158,173,OKLAHOMA
40089000027,2,2,Rep,120,133,OKLAHOMA
40077000012,2,2,Rep,159,176,OKLAHOMA
40077000010,2,2,Rep,239,250,OKLAHOMA
40077000011,2,2,Rep,498,530,OKLAHOMA
40077000002,2,2,Rep,349,362,OKLAHOMA
40087000016,4,4,Rep,819,915,OKLAHOMA
40039000001,3,3,Rep,384,398,OKLAHOMA
40031000027,4,4,Rep,211,226,OKLAHOMA
40089000033,2,2,Rep,287,311,OKLAHOMA
40093000009,3,3,Rep,53,61,OKLAHOMA
40017000304,4,3,Rep,1022,991,OKLAHOMA
40127000017,2,2,Rep,153,209,OKLAHOMA
40029000003,2,2,Rep,152,167,OKLAHOMA
40029000007,2,2,Rep,216,246,OKLAHOMA
40085000206,4,4,Rep,145,162,OKLAHOMA
40085000101,4,4,Rep,256,291,OKLAHOMA
40023000104,2,2,Rep,515,556,OKLAHOMA
40085000103,4,4,Rep,523,650,OKLAHOMA
40023000215,2,2,Rep,148,151,OKLAHOMA
40023000319,2,2,Rep,278,312,OKLAHOMA
40015000102,3,3,Rep,613,656,OKLAHOMA
40009000112,3,3,Rep,286,324,OKLAHOMA
40009000333,3,3,Rep,686,701,OKLAHOMA
40009000242,3,3,Rep,267,291,OKLAHOMA
40087000005,4,4,Rep,551,646,OKLAHOMA
40087000014,4,4,Rep,492,583,OKLAHOMA
40087000018,4,4,Rep,477,606,OKLAHOMA
40087000021,4,4,Rep,428,434,OKLAHOMA
40087000028,4,4,Rep,368,413,OKLAHOMA
40087000019,4,4,Rep,615,759,OKLAHOMA
40087000011,4,4,Rep,350,415,OKLAHOMA
40087000012,4,4,Rep,969,1017,OKLAHOMA
40087000013,4,4,Rep,1602,2010,OKLAHOMA
40143000454,1,1,Rep,1033,1013,OKLAHOMA
40143000113,1,1,Rep,434,414,OKLAHOMA
40143000451,1,1,Rep,760,738,OKLAHOMA
40143000403,1,1,Rep,1618,1659,OKLAHOMA
40143000858,1,1,Rep,437,516,OKLAHOMA
40143000095,1,1,Rep,498,454,OKLAHOMA
40143000503,1,1,Rep,848,923,OKLAHOMA
40143000065,1,1,Rep,564,528,OKLAHOMA
40143000460,1,1,Rep,728,817,OKLAHOMA
40143000408,1,1,Rep,1065,1172,OKLAHOMA
40143000351,1,1,Rep,1585,2088,OKLAHOMA
40143000050,1,1,Rep,185,174,OKLAHOMA
40143000077,1,1,Rep,484,435,OKLAHOMA
40143000043,1,1,Rep,390,411,OKLAHOMA
40143000042,1,1,Rep,352,375,OKLAHOMA
40081000017,3,5,Rep,170,207,OKLAHOMA
40013000005,2,2,Rep,606,616,OKLAHOMA
40013000015,2,2,Rep,484,519,OKLAHOMA
40143000096,1,1,Rep,349,304,OKLAHOMA
40143000900,1,1,Rep,1157,1435,OKLAHOMA
40039000023,3,3,Rep,660,718,OKLAHOMA
40039000005,3,3,Rep,626,619,OKLAHOMA
40031000014,4,4,Rep,151,196,OKLAHOMA
40031000040,4,4,Rep,761,821,OKLAHOMA
40015000041,3,3,Rep,421,428,OKLAHOMA
40047000106,3,3,Rep,358,393,OKLAHOMA
40047000302,3,3,Rep,1308,1382,OKLAHOMA
40047000305,3,3,Rep,990,1028,OKLAHOMA
40073000301,3,3,Rep,904,954,OKLAHOMA
40015000012,3,3,Rep,93,109,OKLAHOMA
40015000811,3,3,Rep,257,268,OKLAHOMA
40021000005,2,2,Rep,133,128,OKLAHOMA
40141000010,4,4,Rep,308,347,OKLAHOMA
40089000031,2,2,Rep,564,632,OKLAHOMA
40089000028,2,2,Rep,100,112,OKLAHOMA
40089000035,2,2,Rep,532,635,OKLAHOMA
40101000028,2,2,Rep,204,226,OKLAHOMA
40101000046,2,2,Rep,765,750,OKLAHOMA
40101000005,2,2,Rep,745,722,OKLAHOMA
40035000820,2,2,Rep,499,558,OKLAHOMA
40101000057,2,2,Rep,23,33,OKLAHOMA
40019000002,4,4,Rep,588,589,OKLAHOMA
40019000026,4,4,Rep,174,191,OKLAHOMA
40019000071,4,4,Rep,727,736,OKLAHOMA
40019000019,4,4,Rep,1549,1601,OKLAHOMA
40019000014,4,4,Rep,360,340,OKLAHOMA
40025000002,3,3,Rep,148,159,OKLAHOMA
40025000003,3,3,Rep,155,153,OKLAHOMA
40025000004,3,3,Rep,186,183,OKLAHOMA
40105000202,2,2,Rep,285,299,OKLAHOMA
40105000303,2,2,Rep,195,205,OKLAHOMA
40051000009,4,4,Rep,598,574,OKLAHOMA
40051000008,4,4,Rep,436,424,OKLAHOMA
40051000027,4,4,Rep,325,348,OKLAHOMA
40063000021,2,2,Rep,183,192,OKLAHOMA
40063000012,2,2,Rep,259,313,OKLAHOMA
40063000022,2,2,Rep,196,218,OKLAHOMA
40063000030,2,2,Rep,147,167,OKLAHOMA
40047000202,3,3,Rep,922,944,OKLAHOMA
40149000009,3,3,Rep,191,234,OKLAHOMA
40019000011,4,4,Rep,281,292,OKLAHOMA
40043000001,3,3,Rep,247,272,OKLAHOMA
40043000005,3,3,Rep,547,593,OKLAHOMA
40011000017,3,3,Rep,327,371,OKLAHOMA
40043000010,3,3,Rep,31,48,OKLAHOMA
40089000026,2,2,Rep,181,208,OKLAHOMA
40089000017,2,2,Rep,303,295,OKLAHOMA
40089000015,2,2,Rep,171,169,OKLAHOMA
40089000004,2,2,Rep,430,442,OKLAHOMA
40129000203,3,3,Rep,90,93,OKLAHOMA
40149000018,3,3,Rep,237,245,OKLAHOMA
40101000060,2,2,Rep,152,184,OKLAHOMA
40085000204,4,4,Rep,224,224,OKLAHOMA
40149000003,3,3,Rep,123,133,OKLAHOMA
40015000051,3,3,Rep,508,543,OKLAHOMA
40035000810,2,2,Rep,459,489,OKLAHOMA
40039000003,3,3,Rep,648,600,OKLAHOMA
40039000012,3,3,Rep,514,493,OKLAHOMA
40011000011,3,3,Rep,126,150,OKLAHOMA
40055000101,3,3,Rep,342,341,OKLAHOMA
40029000006,2,2,Rep,114,123,OKLAHOMA
40085000311,4,4,Rep,302,333,OKLAHOMA
40029000011,2,2,Rep,236,272,OKLAHOMA
40143000147,1,1,Rep,130,134,OKLAHOMA
40143000753,1,1,Rep,712,727,OKLAHOMA
40143000081,1,1,Rep,650,501,OKLAHOMA
40143000153,1,1,Rep,799,878,OKLAHOMA
40143000410,1,1,Rep,578,705,OKLAHOMA
40143000023,1,1,Rep,220,237,OKLAHOMA
40143000402,1,1,Rep,842,1069,OKLAHOMA
40143000160,1,1,Rep,672,643,OKLAHOMA
40029000002,2,2,Rep,300,347,OKLAHOMA
40013000017,2,2,Rep,372,394,OKLAHOMA
40143000069,1,1,Rep,683,731,OKLAHOMA
40143000022,1,1,Rep,337,315,OKLAHOMA
40143000852,1,1,Rep,455,445,OKLAHOMA
40143000880,1,1,Rep,1018,1180,OKLAHOMA
40143000354,1,1,Rep,153,187,OKLAHOMA
40143000458,1,1,Rep,1357,1392,OKLAHOMA
40143000037,1,1,Rep,86,77,OKLAHOMA
40143000008,1,1,Rep,90,113,OKLAHOMA
40063000020,2,2,Rep,506,611,OKLAHOMA
40063000011,2,2,Rep,394,463,OKLAHOMA
40029000010,2,2,Rep,126,134,OKLAHOMA
40029000005,2,2,Rep,342,349,OKLAHOMA
40023000105,2,2,Rep,74,73,OKLAHOMA
40023000209,2,2,Rep,92,124,OKLAHOMA
40085000312,4,4,Rep,279,296,OKLAHOMA
40001010017,2,2,Rep,486,561,OKLAHOMA
40001010011,2,2,Rep,128,185,OKLAHOMA
40097000016,2,2,Rep,315,347,OKLAHOMA
40097000022,2,2,Rep,498,532,OKLAHOMA
40001010002,2,2,Rep,226,245,OKLAHOMA
40143000709,1,1,Rep,887,1031,OKLAHOMA
40143000710,1,1,Rep,357,431,OKLAHOMA
40143000016,1,1,Rep,94,90,OKLAHOMA
40143000101,1,1,Rep,552,518,OKLAHOMA
40103000301,3,3,Rep,364,378,OKLAHOMA
40009000231,3,3,Rep,324,374,OKLAHOMA
40103000202,3,3,Rep,265,251,OKLAHOMA
40009000111,3,3,Rep,641,693,OKLAHOMA
40023000210,2,2,Rep,406,502,OKLAHOMA
40085000205,4,4,Rep,415,487,OKLAHOMA
40023000320,2,2,Rep,146,153,OKLAHOMA
40023000207,2,2,Rep,78,93,OKLAHOMA
40015001013,3,3,Rep,245,264,OKLAHOMA
40015000715,3,3,Rep,73,89,OKLAHOMA
40049000020,4,4,Rep,699,713,OKLAHOMA
40049000002,4,4,Rep,504,536,OKLAHOMA
40049000005,4,4,Rep,786,846,OKLAHOMA
40145000309,1,1,Rep,862,1031,OKLAHOMA
40015001009,3,3,Rep,239,239,OKLAHOMA
40015000511,3,3,Rep,587,651,OKLAHOMA
40035000320,2,2,Rep,128,155,OKLAHOMA
40101000007,2,2,Rep,967,1020,OKLAHOMA
40101000011,2,2,Rep,359,388,OKLAHOMA
40049000016,4,4,Rep,503,570,OKLAHOMA
40049000013,4,4,Rep,258,300,OKLAHOMA
40049000008,4,4,Rep,383,422,OKLAHOMA
40115000023,2,2,Rep,670,760,OKLAHOMA
40145000204,1,2,Rep,611,704,OKLAHOMA
40097000012,2,2,Rep,521,524,OKLAHOMA
40035000622,2,2,Rep,297,350,OKLAHOMA
40001010014,2,2,Rep,356,386,OKLAHOMA
40097000037,2,2,Rep,617,616,OKLAHOMA
40151000005,3,3,Rep,978,985,OKLAHOMA
40099000015,4,4,Rep,722,757,OKLAHOMA
40115000034,2,2,Rep,462,538,OKLAHOMA
40051000001,4,4,Rep,498,512,OKLAHOMA
40097000039,2,2,Rep,536,616,OKLAHOMA
40001010008,2,2,Rep,256,308,OKLAHOMA
40051000037,4,4,Rep,1792,1932,OKLAHOMA
40121000051,2,2,Rep,168,189,OKLAHOMA
40009000141,3,3,Rep,637,662,OKLAHOMA
40129000102,3,3,Rep,139,144,OKLAHOMA
40149000014,3,3,Rep,473,540,OKLAHOMA
40115000014,2,2,Rep,620,704,OKLAHOMA
40115000008,2,2,Rep,185,197,OKLAHOMA
40001010019,2,2,Rep,588,677,OKLAHOMA
40153000101,3,3,Rep,603,582,OKLAHOMA
40153000102,3,3,Rep,361,350,OKLAHOMA
40153000105,3,3,Rep,796,828,OKLAHOMA
40153000106,3,3,Rep,91,104,OKLAHOMA
40121000033,2,2,Rep,265,293,OKLAHOMA
40121000008,2,2,Rep,325,324,OKLAHOMA
40013000025,2,2,Rep,624,806,OKLAHOMA
40013000027,2,2,Rep,635,718,OKLAHOMA
40149000020,3,3,Rep,174,207,OKLAHOMA
40143000079,1,1,Rep,557,495,OKLAHOMA
40143000078,1,1,Rep,625,568,OKLAHOMA
40143000470,1,1,Rep,1018,989,OKLAHOMA
40143000057,1,1,Rep,237,244,OKLAHOMA
40143000019,1,1,Rep,293,280,OKLAHOMA
