state,FriendlyId,district2010,district2020,party,votes
OKLAHOMA,40081000021,3,5,Dem,151
OKLAHOMA,40109000184,5,5,Dem,910
OKLAHOMA,40123000059,4,4,Dem,105
OKLAHOMA,40123000051,4,4,Dem,57
OKLAHOMA,40089000025,2,2,Dem,18
OKLAHOMA,40021000019,2,2,Dem,185
OKLAHOMA,40147000013,1,2,Dem,251
OKLAHOMA,40019000007,4,4,Dem,448
OKLAHOMA,40081000001,3,5,Dem,127
OKLAHOMA,40081000003,3,5,Dem,140
OKLAHOMA,40055000106,3,3,Dem,13
OKLAHOMA,40055000203,3,3,Dem,32
OKLAHOMA,40021000014,2,2,Dem,273
OKLAHOMA,40061000031,2,2,Dem,124
OKLAHOMA,40061000009,2,2,Dem,22
OKLAHOMA,40057000203,3,3,Dem,4
OKLAHOMA,40101000038,2,2,Dem,370
OKLAHOMA,40101000022,2,2,Dem,459
OKLAHOMA,40101000050,2,2,Dem,93
OKLAHOMA,40101000041,2,2,Dem,548
OKLAHOMA,40035000140,2,2,Dem,106
OKLAHOMA,40019000063,4,4,Dem,171
OKLAHOMA,40019000052,4,4,Dem,39
OKLAHOMA,40019000032,4,4,Dem,71
OKLAHOMA,40019000030,4,4,Dem,25
OKLAHOMA,40101000051,2,2,Dem,28
OKLAHOMA,40055000302,3,3,Dem,11
OKLAHOMA,40051000036,4,4,Dem,158
OKLAHOMA,40101000061,2,2,Dem,108
OKLAHOMA,40093000015,3,3,Dem,16
OKLAHOMA,40075000008,3,3,Dem,32
OKLAHOMA,40089000011,2,2,Dem,32
OKLAHOMA,40103000104,3,3,Dem,47
OKLAHOMA,40081000010,3,5,Dem,166
OKLAHOMA,40101000044,2,2,Dem,73
OKLAHOMA,40101000045,2,2,Dem,151
OKLAHOMA,40061000030,2,2,Dem,67
OKLAHOMA,40051000005,4,4,Dem,200
OKLAHOMA,40101000049,2,2,Dem,72
OKLAHOMA,40101000036,2,2,Dem,138
OKLAHOMA,40145000203,1,2,Dem,368
OKLAHOMA,40077000008,2,2,Dem,49
OKLAHOMA,40101000033,2,2,Dem,297
OKLAHOMA,40101000040,2,2,Dem,79
OKLAHOMA,40115000025,2,2,Dem,120
OKLAHOMA,40051000035,4,4,Dem,25
OKLAHOMA,40051000021,4,4,Dem,43
OKLAHOMA,40101000047,2,2,Dem,260
OKLAHOMA,40003000120,3,3,Dem,16
OKLAHOMA,40077000006,2,2,Dem,23
OKLAHOMA,40103000305,3,3,Dem,163
OKLAHOMA,40103000203,3,3,Dem,61
OKLAHOMA,40103000106,3,3,Dem,20
OKLAHOMA,40009000343,3,3,Dem,22
OKLAHOMA,40031000035,4,4,Dem,122
OKLAHOMA,40143000061,1,1,Dem,656
OKLAHOMA,40143000060,1,1,Dem,583
OKLAHOMA,40143000102,1,1,Dem,530
OKLAHOMA,40143000404,1,1,Dem,315
OKLAHOMA,40143000148,1,1,Dem,307
OKLAHOMA,40001010012,2,2,Dem,50
OKLAHOMA,40143000055,1,1,Dem,459
OKLAHOMA,40143000553,1,1,Dem,106
OKLAHOMA,40143000552,1,1,Dem,165
OKLAHOMA,40143000099,1,1,Dem,350
OKLAHOMA,40143000707,1,1,Dem,401
OKLAHOMA,40143000005,1,1,Dem,605
OKLAHOMA,40143000168,1,1,Dem,389
OKLAHOMA,40143000355,1,1,Dem,87
OKLAHOMA,40143000465,1,1,Dem,893
OKLAHOMA,40143000017,1,1,Dem,279
OKLAHOMA,40143000020,1,1,Dem,322
OKLAHOMA,40143000029,1,1,Dem,372
OKLAHOMA,40143000012,1,1,Dem,442
OKLAHOMA,40143000172,1,1,Dem,382
OKLAHOMA,40143000001,1,1,Dem,1066
OKLAHOMA,40143000701,1,1,Dem,686
OKLAHOMA,40143000758,1,1,Dem,238
OKLAHOMA,40143000855,1,1,Dem,403
OKLAHOMA,40039000019,3,3,Dem,279
OKLAHOMA,40039000020,3,3,Dem,245
OKLAHOMA,40031000015,4,4,Dem,475
OKLAHOMA,40043000008,3,3,Dem,64
OKLAHOMA,40011000007,3,3,Dem,92
OKLAHOMA,40115000009,2,2,Dem,108
OKLAHOMA,40115000012,2,2,Dem,112
OKLAHOMA,40115000005,2,2,Dem,137
OKLAHOMA,40143000064,1,1,Dem,612
OKLAHOMA,40143000755,1,1,Dem,722
OKLAHOMA,40115000011,2,2,Dem,183
OKLAHOMA,40031000049,4,4,Dem,131
OKLAHOMA,40041000018,2,2,Dem,78
OKLAHOMA,40041000019,2,2,Dem,129
OKLAHOMA,40047000203,3,3,Dem,137
OKLAHOMA,40013000028,2,2,Dem,92
OKLAHOMA,40143000705,1,1,Dem,509
OKLAHOMA,40143000167,1,1,Dem,310
OKLAHOMA,40041000023,2,2,Dem,104
OKLAHOMA,40047000201,3,3,Dem,413
OKLAHOMA,40039000021,3,3,Dem,396
OKLAHOMA,40043000002,3,3,Dem,6
OKLAHOMA,40149000030,3,3,Dem,78
OKLAHOMA,40015000031,3,3,Dem,168
OKLAHOMA,40015000810,3,3,Dem,44
OKLAHOMA,40129000303,3,3,Dem,15
OKLAHOMA,40015001010,3,3,Dem,75
OKLAHOMA,40031000007,4,4,Dem,502
OKLAHOMA,40031000001,4,4,Dem,624
OKLAHOMA,40031000011,4,4,Dem,704
OKLAHOMA,40079000114,2,2,Dem,38
OKLAHOMA,40079000305,2,2,Dem,32
OKLAHOMA,40113000302,3,3,Dem,29
OKLAHOMA,40037000413,3,3,Dem,139
OKLAHOMA,40037000416,1,1,Dem,136
OKLAHOMA,40007000011,3,3,Dem,11
OKLAHOMA,40079000113,2,2,Dem,54
OKLAHOMA,40079000204,2,2,Dem,182
OKLAHOMA,40125000009,5,5,Dem,411
OKLAHOMA,40037000131,3,1,Dem,145
OKLAHOMA,40113000307,3,3,Dem,219
OKLAHOMA,40071000401,3,3,Dem,13
OKLAHOMA,40071000533,3,3,Dem,239
OKLAHOMA,40027000042,4,4,Dem,508
OKLAHOMA,40131000013,2,2,Dem,219
OKLAHOMA,40145000302,1,1,Dem,440
OKLAHOMA,40027000053,4,4,Dem,1410
OKLAHOMA,40027000071,4,4,Dem,426
OKLAHOMA,40033000001,4,4,Dem,17
OKLAHOMA,40111000019,2,2,Dem,103
OKLAHOMA,40091000310,2,2,Dem,43
OKLAHOMA,40111000033,2,2,Dem,124
OKLAHOMA,40069000008,2,2,Dem,24
OKLAHOMA,40069000001,2,2,Dem,63
OKLAHOMA,40131000022,2,2,Dem,218
OKLAHOMA,40027000080,4,4,Dem,92
OKLAHOMA,40027000073,4,4,Dem,1543
OKLAHOMA,40027000059,4,4,Dem,283
OKLAHOMA,40005000011,2,2,Dem,116
OKLAHOMA,40125000007,5,5,Dem,356
OKLAHOMA,40079000215,2,2,Dem,40
OKLAHOMA,40005000013,2,2,Dem,34
OKLAHOMA,40111000010,2,2,Dem,57
OKLAHOMA,40027000088,4,4,Dem,705
OKLAHOMA,40027000019,4,4,Dem,1209
OKLAHOMA,40071000420,3,3,Dem,43
OKLAHOMA,40071000400,3,3,Dem,11
OKLAHOMA,40119000405,3,3,Dem,307
OKLAHOMA,40119000404,3,3,Dem,80
OKLAHOMA,40119000001,3,3,Dem,160
OKLAHOMA,40119000402,3,3,Dem,329
OKLAHOMA,40069000012,2,2,Dem,53
OKLAHOMA,40113000202,3,3,Dem,1409
OKLAHOMA,40083000304,3,3,Dem,33
OKLAHOMA,40145000310,1,1,Dem,85
OKLAHOMA,40145000303,1,1,Dem,222
OKLAHOMA,40005000007,2,2,Dem,75
OKLAHOMA,40109000204,5,5,Dem,1381
OKLAHOMA,40109000213,5,3,Dem,316
OKLAHOMA,40109000034,5,5,Dem,303
OKLAHOMA,40109000041,5,5,Dem,630
OKLAHOMA,40109000057,5,5,Dem,552
OKLAHOMA,40109000082,4,4,Dem,323
OKLAHOMA,40109000093,4,5,Dem,338
OKLAHOMA,40109000248,5,3,Dem,936
OKLAHOMA,40109000152,5,5,Dem,933
OKLAHOMA,40109000035,5,5,Dem,1045
OKLAHOMA,40109000228,5,3,Dem,399
OKLAHOMA,40109000055,5,5,Dem,510
OKLAHOMA,40109000081,4,4,Dem,528
OKLAHOMA,40109000029,5,4,Dem,659
OKLAHOMA,40109000189,5,,Dem,177
OKLAHOMA,40109000211,5,3,Dem,539
OKLAHOMA,40109000085,4,4,Dem,742
OKLAHOMA,40109000080,4,4,Dem,1182
OKLAHOMA,40109000245,5,5,Dem,1058
OKLAHOMA,40109000109,5,5,Dem,689
OKLAHOMA,40109000043,5,5,Dem,530
OKLAHOMA,40109000107,5,5,Dem,199
OKLAHOMA,40121000005,2,2,Dem,130
OKLAHOMA,40017000227,3,3,Dem,831
OKLAHOMA,40119000407,3,3,Dem,267
OKLAHOMA,40119000010,3,3,Dem,325
OKLAHOMA,40109000241,5,5,Dem,722
OKLAHOMA,40065000020,3,3,Dem,53
OKLAHOMA,40109000116,5,5,Dem,449
OKLAHOMA,40109000171,5,,Dem,744
OKLAHOMA,40109000250,5,3,Dem,800
OKLAHOMA,40057000204,3,3,Dem,0
OKLAHOMA,40017000204,3,5,Dem,402
OKLAHOMA,40055000105,3,3,Dem,14
OKLAHOMA,40075000006,3,3,Dem,43
OKLAHOMA,40119000012,3,3,Dem,179
OKLAHOMA,40041000017,2,2,Dem,78
OKLAHOMA,40075000016,3,3,Dem,20
OKLAHOMA,40153000204,3,3,Dem,21
OKLAHOMA,40109000180,5,5,Dem,491
OKLAHOMA,40109000023,4,5,Dem,393
OKLAHOMA,40019000024,4,4,Dem,296
OKLAHOMA,40019000062,4,4,Dem,151
OKLAHOMA,40109000047,5,5,Dem,379
OKLAHOMA,40109000199,5,5,Dem,493
OKLAHOMA,40135000106,2,2,Dem,96
OKLAHOMA,40135000304,2,2,Dem,85
OKLAHOMA,40109000142,5,5,Dem,1088
OKLAHOMA,40081000020,3,5,Dem,133
OKLAHOMA,40081000009,3,5,Dem,115
OKLAHOMA,40109000071,5,5,Dem,275
OKLAHOMA,40109000194,5,5,Dem,820
OKLAHOMA,40109000010,5,5,Dem,255
OKLAHOMA,40109000145,5,5,Dem,380
OKLAHOMA,40127000003,2,2,Dem,62
OKLAHOMA,40081000007,3,5,Dem,68
OKLAHOMA,40017000302,4,3,Dem,366
OKLAHOMA,40097000034,2,2,Dem,102
OKLAHOMA,40051000028,4,4,Dem,194
OKLAHOMA,40097000101,2,2,Dem,133
OKLAHOMA,40035000520,2,2,Dem,94
OKLAHOMA,40085000310,4,4,Dem,107
OKLAHOMA,40087000001,4,4,Dem,33
OKLAHOMA,40075000011,3,3,Dem,10
OKLAHOMA,40041000020,2,2,Dem,44
OKLAHOMA,40137000016,4,4,Dem,272
OKLAHOMA,40137000001,4,4,Dem,147
OKLAHOMA,40137000003,4,4,Dem,170
OKLAHOMA,40137000059,4,4,Dem,29
OKLAHOMA,40137000053,4,4,Dem,20
OKLAHOMA,40021000017,2,2,Dem,110
OKLAHOMA,40021000001,2,2,Dem,544
OKLAHOMA,40017000228,3,5,Dem,343
OKLAHOMA,40017000210,3,5,Dem,206
OKLAHOMA,40147000046,1,2,Dem,162
OKLAHOMA,40065000017,3,3,Dem,26
OKLAHOMA,40109000115,5,5,Dem,1263
OKLAHOMA,40109000153,5,5,Dem,698
OKLAHOMA,40109000238,5,,Dem,0
OKLAHOMA,40109000033,5,4,Dem,879
OKLAHOMA,40133000022,5,5,Dem,226
OKLAHOMA,40133000033,5,5,Dem,21
OKLAHOMA,40137000032,4,4,Dem,171
OKLAHOMA,40143000038,1,1,Dem,278
OKLAHOMA,40017000215,3,5,Dem,597
OKLAHOMA,40017000109,3,3,Dem,39
OKLAHOMA,40137000060,4,4,Dem,9
OKLAHOMA,40143000110,1,1,Dem,542
OKLAHOMA,40143000853,1,1,Dem,259
OKLAHOMA,40143000048,1,1,Dem,682
OKLAHOMA,40143000053,1,1,Dem,612
OKLAHOMA,40143000760,1,1,Dem,454
OKLAHOMA,40143000118,1,1,Dem,506
OKLAHOMA,40143000151,1,1,Dem,231
OKLAHOMA,40143000127,1,1,Dem,273
OKLAHOMA,40143000171,1,1,Dem,315
OKLAHOMA,40143000802,1,1,Dem,218
OKLAHOMA,40143000132,1,1,Dem,430
OKLAHOMA,40145000102,1,1,Dem,199
OKLAHOMA,40143000757,1,1,Dem,687
OKLAHOMA,40143000104,1,1,Dem,363
OKLAHOMA,40143000139,1,1,Dem,444
OKLAHOMA,40143000163,1,1,Dem,528
OKLAHOMA,40143000504,1,1,Dem,387
OKLAHOMA,40143000754,1,1,Dem,543
OKLAHOMA,40023000322,2,2,Dem,15
OKLAHOMA,40129000301,3,3,Dem,11
OKLAHOMA,40017000206,3,5,Dem,520
OKLAHOMA,40143000502,1,1,Dem,490
OKLAHOMA,40143000025,1,1,Dem,218
OKLAHOMA,40087000008,4,4,Dem,137
OKLAHOMA,40087000006,4,4,Dem,168
OKLAHOMA,40143000035,1,1,Dem,812
OKLAHOMA,40143000032,1,1,Dem,463
OKLAHOMA,40143000007,1,1,Dem,475
OKLAHOMA,40143000089,1,1,Dem,333
OKLAHOMA,40077000003,2,2,Dem,39
OKLAHOMA,40087000027,4,4,Dem,73
OKLAHOMA,40087000007,4,4,Dem,64
OKLAHOMA,40089000019,2,2,Dem,73
OKLAHOMA,40017000200,3,5,Dem,1678
OKLAHOMA,40017000221,3,,Dem,446
OKLAHOMA,40093000016,3,3,Dem,7
OKLAHOMA,40015001213,3,3,Dem,38
OKLAHOMA,40087000023,4,4,Dem,164
OKLAHOMA,40087000017,4,4,Dem,40
OKLAHOMA,40143000080,1,1,Dem,139
OKLAHOMA,40143000091,1,1,Dem,497
OKLAHOMA,40143000082,1,1,Dem,453
OKLAHOMA,40143000071,1,1,Dem,788
OKLAHOMA,40143000170,1,1,Dem,180
OKLAHOMA,40143000117,1,1,Dem,615
OKLAHOMA,40143000125,1,1,Dem,387
OKLAHOMA,40143000173,1,1,Dem,408
OKLAHOMA,40143000551,1,1,Dem,147
OKLAHOMA,40143000085,1,1,Dem,267
OKLAHOMA,40143000467,1,1,Dem,302
OKLAHOMA,40143000851,1,1,Dem,371
OKLAHOMA,40013000020,2,2,Dem,126
OKLAHOMA,40021000012,2,2,Dem,275
OKLAHOMA,40063000031,2,2,Dem,41
OKLAHOMA,40063000032,2,2,Dem,56
OKLAHOMA,40011000016,3,3,Dem,25
OKLAHOMA,40153000304,3,3,Dem,25
OKLAHOMA,40143000142,1,1,Dem,190
OKLAHOMA,40143000751,1,1,Dem,485
OKLAHOMA,40143000356,1,1,Dem,72
OKLAHOMA,40023000318,2,2,Dem,41
OKLAHOMA,40023000211,2,2,Dem,28
OKLAHOMA,40041000006,2,2,Dem,185
OKLAHOMA,40145000311,1,1,Dem,69
OKLAHOMA,40143000352,1,1,Dem,237
OKLAHOMA,40143000059,1,1,Dem,288
OKLAHOMA,40143000044,1,1,Dem,377
OKLAHOMA,40009000332,3,3,Dem,152
OKLAHOMA,40085000313,4,4,Dem,22
OKLAHOMA,40145000106,1,1,Dem,747
OKLAHOMA,40049000006,4,4,Dem,76
OKLAHOMA,40097000311,2,2,Dem,86
OKLAHOMA,40001010010,2,2,Dem,26
OKLAHOMA,40049000003,4,4,Dem,73
OKLAHOMA,40097000036,2,2,Dem,294
OKLAHOMA,40001010018,2,2,Dem,135
OKLAHOMA,40051000033,4,4,Dem,47
OKLAHOMA,40121000032,2,2,Dem,237
OKLAHOMA,40103000201,3,3,Dem,129
OKLAHOMA,40115000007,2,2,Dem,248
OKLAHOMA,40151000003,3,3,Dem,93
OKLAHOMA,40121000044,2,2,Dem,94
OKLAHOMA,40013000014,2,2,Dem,45
OKLAHOMA,40143000056,1,1,Dem,521
OKLAHOMA,40143000466,1,1,Dem,437
OKLAHOMA,40143000400,1,1,Dem,533
OKLAHOMA,40051000038,4,4,Dem,279
OKLAHOMA,40143000112,1,1,Dem,523
OKLAHOMA,40143000150,1,1,Dem,706
OKLAHOMA,40135000305,2,2,Dem,69
OKLAHOMA,40153000202,3,3,Dem,237
OKLAHOMA,40051000003,4,4,Dem,227
OKLAHOMA,40031000031,4,4,Dem,1021
OKLAHOMA,40143000468,1,1,Dem,653
OKLAHOMA,40143000473,1,1,Dem,360
OKLAHOMA,40143000083,1,1,Dem,538
OKLAHOMA,40037000422,3,,Dem,104
OKLAHOMA,40113000310,3,3,Dem,878
OKLAHOMA,40121000048,2,2,Dem,24
OKLAHOMA,40013000033,2,2,Dem,302
OKLAHOMA,40067000010,4,4,Dem,2
OKLAHOMA,40027000036,4,4,Dem,315
OKLAHOMA,40027000014,4,4,Dem,729
OKLAHOMA,40027000007,4,4,Dem,648
OKLAHOMA,40071000507,3,3,Dem,184
OKLAHOMA,40045000009,3,3,Dem,12
OKLAHOMA,40045000004,3,3,Dem,13
OKLAHOMA,40099000005,4,4,Dem,269
OKLAHOMA,40095000206,2,2,Dem,70
OKLAHOMA,40033000010,4,4,Dem,6
OKLAHOMA,40027000035,4,4,Dem,523
OKLAHOMA,40047000306,3,3,Dem,144
OKLAHOMA,40027000061,4,4,Dem,582
OKLAHOMA,40027000006,4,4,Dem,755
OKLAHOMA,40131000014,2,2,Dem,256
OKLAHOMA,40131000007,2,2,Dem,349
OKLAHOMA,40131000110,2,2,Dem,269
OKLAHOMA,40079000310,2,2,Dem,129
OKLAHOMA,40079000302,2,2,Dem,61
OKLAHOMA,40079000210,2,2,Dem,111
OKLAHOMA,40079000111,2,2,Dem,113
OKLAHOMA,40117000112,3,3,Dem,32
OKLAHOMA,40111000038,2,2,Dem,54
OKLAHOMA,40091000316,2,2,Dem,103
OKLAHOMA,40111000031,2,2,Dem,42
OKLAHOMA,40027000055,4,4,Dem,1069
OKLAHOMA,40027000044,4,4,Dem,780
OKLAHOMA,40067000007,4,4,Dem,42
OKLAHOMA,40079000213,2,2,Dem,13
OKLAHOMA,40037000407,3,3,Dem,54
OKLAHOMA,40113000309,3,3,Dem,95
OKLAHOMA,40111000034,2,2,Dem,72
OKLAHOMA,40067000008,4,4,Dem,3
OKLAHOMA,40079000309,2,2,Dem,15
OKLAHOMA,40131000003,2,2,Dem,333
OKLAHOMA,40131000011,2,2,Dem,293
OKLAHOMA,40131000025,1,1,Dem,68
OKLAHOMA,40145000301,1,1,Dem,463
OKLAHOMA,40145000307,1,1,Dem,234
OKLAHOMA,40005000019,2,2,Dem,2
OKLAHOMA,40119000002,3,3,Dem,441
OKLAHOMA,40001010013,2,2,Dem,91
OKLAHOMA,40109000077,5,5,Dem,864
OKLAHOMA,40109000079,5,4,Dem,1114
OKLAHOMA,40065000001,3,3,Dem,340
OKLAHOMA,40109000227,5,3,Dem,391
OKLAHOMA,40109000234,5,3,Dem,436
OKLAHOMA,40109000196,5,5,Dem,644
OKLAHOMA,40109000156,5,5,Dem,1047
OKLAHOMA,40073000203,3,3,Dem,21
OKLAHOMA,40109000129,5,5,Dem,620
OKLAHOMA,40109000163,5,,Dem,739
OKLAHOMA,40109000169,5,,Dem,705
OKLAHOMA,40109000177,5,5,Dem,630
OKLAHOMA,40109000233,5,3,Dem,183
OKLAHOMA,40109000247,5,3,Dem,508
OKLAHOMA,40109000253,5,5,Dem,155
OKLAHOMA,40109000254,5,5,Dem,502
OKLAHOMA,40109000051,5,5,Dem,709
OKLAHOMA,40109000048,5,5,Dem,591
OKLAHOMA,40109000122,5,5,Dem,938
OKLAHOMA,40109000067,5,5,Dem,316
OKLAHOMA,40109000106,5,5,Dem,584
OKLAHOMA,40109000054,5,5,Dem,508
OKLAHOMA,40123000053,4,4,Dem,443
OKLAHOMA,40031000036,4,4,Dem,125
OKLAHOMA,40123000061,4,4,Dem,56
OKLAHOMA,40081000006,3,5,Dem,60
OKLAHOMA,40013000021,2,2,Dem,118
OKLAHOMA,40081000019,3,5,Dem,121
OKLAHOMA,40019000001,4,4,Dem,309
OKLAHOMA,40019000051,4,4,Dem,90
OKLAHOMA,40021000025,2,2,Dem,221
OKLAHOMA,40089000037,2,2,Dem,20
OKLAHOMA,40019000061,4,4,Dem,92
OKLAHOMA,40063000016,2,2,Dem,33
OKLAHOMA,40063000019,2,2,Dem,21
OKLAHOMA,40089000008,2,2,Dem,80
OKLAHOMA,40089000022,2,2,Dem,30
OKLAHOMA,40051000020,4,4,Dem,57
OKLAHOMA,40101000059,2,2,Dem,148
OKLAHOMA,40077000005,2,2,Dem,78
OKLAHOMA,40077000009,2,2,Dem,60
OKLAHOMA,40143000706,1,1,Dem,674
OKLAHOMA,40143000018,1,1,Dem,266
OKLAHOMA,40143000093,1,1,Dem,281
OKLAHOMA,40143000066,1,1,Dem,394
OKLAHOMA,40143000143,1,1,Dem,290
OKLAHOMA,40143000033,1,1,Dem,372
OKLAHOMA,40143000471,1,1,Dem,238
OKLAHOMA,40143000092,1,1,Dem,348
OKLAHOMA,40043000009,3,3,Dem,8
OKLAHOMA,40011000022,3,3,Dem,4
OKLAHOMA,40115000003,2,2,Dem,241
OKLAHOMA,40143000152,1,1,Dem,545
OKLAHOMA,40143000157,1,1,Dem,557
OKLAHOMA,40013000026,2,2,Dem,117
OKLAHOMA,40129000101,3,3,Dem,9
OKLAHOMA,40015000022,3,3,Dem,201
OKLAHOMA,40121000040,2,2,Dem,62
OKLAHOMA,40079000110,2,2,Dem,98
OKLAHOMA,40027000004,4,4,Dem,614
OKLAHOMA,40027000078,4,4,Dem,306
OKLAHOMA,40107000103,2,2,Dem,27
OKLAHOMA,40027000083,4,4,Dem,176
OKLAHOMA,40027000028,4,4,Dem,1247
OKLAHOMA,40027000011,4,4,Dem,789
OKLAHOMA,40005000016,2,2,Dem,0
OKLAHOMA,40119000014,3,3,Dem,19
OKLAHOMA,40083000306,3,5,Dem,109
OKLAHOMA,40037000403,3,,Dem,172
OKLAHOMA,40109000174,5,5,Dem,390
OKLAHOMA,40109000061,5,5,Dem,497
OKLAHOMA,40109000068,5,5,Dem,242
OKLAHOMA,40109000049,5,5,Dem,473
OKLAHOMA,40109000052,5,5,Dem,395
OKLAHOMA,40109000013,5,5,Dem,469
OKLAHOMA,40109000101,5,5,Dem,192
OKLAHOMA,40119000015,3,3,Dem,468
OKLAHOMA,40017000306,4,3,Dem,607
OKLAHOMA,40017000225,3,5,Dem,432
OKLAHOMA,40109000098,4,5,Dem,698
OKLAHOMA,40017000218,3,5,Dem,337
OKLAHOMA,40075000009,3,3,Dem,3
OKLAHOMA,40075000007,3,3,Dem,0
OKLAHOMA,40109000113,5,5,Dem,118
OKLAHOMA,40019000020,4,4,Dem,303
OKLAHOMA,40109000095,4,4,Dem,401
OKLAHOMA,40109000232,5,3,Dem,441
OKLAHOMA,40017000214,3,5,Dem,348
OKLAHOMA,40021000006,2,2,Dem,143
OKLAHOMA,40097000025,2,2,Dem,101
OKLAHOMA,40041000012,2,2,Dem,135
OKLAHOMA,40135000309,2,2,Dem,68
OKLAHOMA,40017000301,4,3,Dem,591
OKLAHOMA,40017000300,4,3,Dem,322
OKLAHOMA,40017000211,3,,Dem,322
OKLAHOMA,40109000024,5,5,Dem,15
OKLAHOMA,40109000217,5,3,Dem,593
OKLAHOMA,40081000012,3,5,Dem,226
OKLAHOMA,40143000108,1,1,Dem,386
OKLAHOMA,40143000039,1,1,Dem,399
OKLAHOMA,40143000068,1,1,Dem,418
OKLAHOMA,40147000079,1,2,Dem,114
OKLAHOMA,40021000016,2,2,Dem,92
OKLAHOMA,40023000106,2,2,Dem,71
OKLAHOMA,40137000055,4,4,Dem,43
OKLAHOMA,40143000076,1,1,Dem,579
OKLAHOMA,40143000155,1,1,Dem,593
OKLAHOMA,40051000041,4,4,Dem,325
OKLAHOMA,40051000032,4,4,Dem,130
OKLAHOMA,40143000126,1,1,Dem,381
OKLAHOMA,40143000401,1,1,Dem,439
OKLAHOMA,40143000086,1,1,Dem,480
OKLAHOMA,40001010003,2,2,Dem,23
OKLAHOMA,40143000801,1,1,Dem,249
OKLAHOMA,40143000501,1,1,Dem,235
OKLAHOMA,40143000013,1,1,Dem,1167
OKLAHOMA,40043000004,3,3,Dem,16
OKLAHOMA,40043000003,3,3,Dem,31
OKLAHOMA,40031000048,4,4,Dem,144
OKLAHOMA,40137000058,4,4,Dem,39
OKLAHOMA,40143000166,1,1,Dem,475
OKLAHOMA,40103000103,3,3,Dem,41
OKLAHOMA,40087000010,4,4,Dem,33
OKLAHOMA,40143000106,1,1,Dem,427
OKLAHOMA,40143000094,1,1,Dem,396
OKLAHOMA,40143000165,1,1,Dem,206
OKLAHOMA,40143000116,1,1,Dem,267
OKLAHOMA,40081000022,3,5,Dem,161
OKLAHOMA,40143000700,1,1,Dem,536
OKLAHOMA,40089000012,2,2,Dem,61
OKLAHOMA,40129000103,3,3,Dem,31
OKLAHOMA,40023000208,2,2,Dem,78
OKLAHOMA,40143000067,1,1,Dem,403
OKLAHOMA,40097000024,2,2,Dem,98
OKLAHOMA,40143000453,1,1,Dem,418
OKLAHOMA,40099000017,4,4,Dem,14
OKLAHOMA,40009000232,3,3,Dem,17
OKLAHOMA,40115000004,2,2,Dem,143
OKLAHOMA,40115000002,2,2,Dem,187
OKLAHOMA,40143000140,1,1,Dem,381
OKLAHOMA,40051000016,4,4,Dem,14
OKLAHOMA,40051000023,4,4,Dem,17
OKLAHOMA,40097000241,2,2,Dem,347
OKLAHOMA,40143000405,1,1,Dem,86
OKLAHOMA,40013000023,2,2,Dem,64
OKLAHOMA,40051000017,4,4,Dem,48
OKLAHOMA,40089000005,2,2,Dem,173
OKLAHOMA,40143000158,1,1,Dem,375
OKLAHOMA,40031000043,4,4,Dem,49
OKLAHOMA,40143000475,1,1,Dem,787
OKLAHOMA,40143000476,1,1,Dem,218
OKLAHOMA,40143000455,1,1,Dem,267
OKLAHOMA,40143000459,1,1,Dem,255
OKLAHOMA,40121000021,2,2,Dem,83
OKLAHOMA,40027000051,4,4,Dem,460
OKLAHOMA,40027000090,4,4,Dem,0
OKLAHOMA,40027000027,4,4,Dem,1039
OKLAHOMA,40121000042,2,2,Dem,105
OKLAHOMA,40121000049,2,2,Dem,79
OKLAHOMA,40131000008,2,2,Dem,320
OKLAHOMA,40079000312,2,2,Dem,51
OKLAHOMA,40107000314,2,2,Dem,81
OKLAHOMA,40027000077,4,4,Dem,210
OKLAHOMA,40027000024,4,4,Dem,1036
OKLAHOMA,40079000112,2,2,Dem,27
OKLAHOMA,40067000004,4,4,Dem,20
OKLAHOMA,40067000005,4,4,Dem,8
OKLAHOMA,40131000006,1,2,Dem,226
OKLAHOMA,40031000009,4,4,Dem,736
OKLAHOMA,40037000221,3,3,Dem,89
OKLAHOMA,40125000001,5,5,Dem,131
OKLAHOMA,40071000532,3,3,Dem,203
OKLAHOMA,40125000026,5,5,Dem,190
OKLAHOMA,40037000418,3,1,Dem,325
OKLAHOMA,40083000302,3,3,Dem,10
OKLAHOMA,40019000039,4,4,Dem,33
OKLAHOMA,40109000069,5,5,Dem,270
OKLAHOMA,40047000108,3,3,Dem,14
OKLAHOMA,40109000102,5,5,Dem,633
OKLAHOMA,40089000002,2,2,Dem,90
OKLAHOMA,40109000221,5,3,Dem,609
OKLAHOMA,40073000302,3,3,Dem,63
OKLAHOMA,40109000084,4,4,Dem,486
OKLAHOMA,40109000214,5,3,Dem,329
OKLAHOMA,40109000231,5,3,Dem,353
OKLAHOMA,40127000010,2,2,Dem,16
OKLAHOMA,40073000101,3,3,Dem,165
OKLAHOMA,40123000022,4,4,Dem,313
OKLAHOMA,40063000034,2,2,Dem,20
OKLAHOMA,40063000033,2,2,Dem,31
OKLAHOMA,40035000612,2,2,Dem,92
OKLAHOMA,40143000097,1,1,Dem,624
OKLAHOMA,40143000137,1,1,Dem,446
OKLAHOMA,40031000019,4,4,Dem,279
OKLAHOMA,40153000307,3,3,Dem,18
OKLAHOMA,40037000415,1,,Dem,94
OKLAHOMA,40121000007,2,2,Dem,141
